relation_id,name,ref,network,length,linear,wikidata
6123072,,FEM12,rwn,17.124,False,
6123087,,FEM9,rwn,28.155,False,
6123272,,FEM55,rwn,24.612,False,
6123273,,FEM14,rwn,24.082,False,
6123321,,FEM17,rwn,9.707,False,
6123322,,FEM18,rwn,10.857,False,
6123323,,FEM19,rwn,10.8,False,
6123665,,FEM23,rwn,22.834,True,
6123684,,FEM24,rwn,20.58,True,
6124616,Östgötaleden: Långa Längan - Lövsjön,Östgötaleden,nwn,8.466,False,Q10728210
6124617,Östgötaleden: Lövsjön - Säter,Östgötaleden,nwn,16.507,False,Q10728210
6124868,Göljestigen,,lwn,5.183,True,
6126515,Östgötaleden: Halsbråten - Långa Längan,Östgötaleden,nwn,6.162,True,Q10728210
6127482,Östgötaleden: Hjälmarsösjö-Stora Älgsjön-Oscarshäll,Östgötaleden,nwn,6.297,True,Q10728210
6127483,Östgötaleden: Hjälmarsösjö-Torskär,Östgötaleden,nwn,8.806,False,Q10728210
6127484,Östgötaleden: Mela - Halsbråten,Östgötaleden,nwn,14.814,False,Q10728210
6130388,,FEM38,rwn,23.255,False,
6130613,,FEM44,rwn,11.806,False,
6130614,,FEM45,rwn,9.303,True,
6130634,,FEM50,rwn,20.229,True,
6133226,,SYL3,rwn,17.581,True,
6133227,,SYL4,rwn,10.617,True,
6133275,,SYL5,rwn,24.987,True,
6133276,,SYL6,rwn,16.513,False,
6133301,,SYL7,rwn,23.258,False,
6133676,,SYL9,rwn,18.742,False,
6138903,,SYL32,rwn,22.766,False,
6141779,,SYL37,rwn,12.134,False,
6141793,,SYL39,rwn,0.0,False,
6141819,,SYL44,rwn,39.735,False,
6141820,,SYL45,rwn,40.896,False,
6141821,,SYL46,rwn,21.805,False,
6142174,,SYL49,rwn,1.779,False,
6147412,Bodalsvikenleden,,rwn,4.129,True,
6147470,Orshöjdsleden,,rwn,6.489,True,
6147696,Mantorpsskogen 4 km,,lwn,4.255,True,
6147900,,OST8,rwn,53.29,False,
6148045,Hund- och pulkaspår,,lwn,3.635,True,
6148050,Motionsspår 5 km,,lwn,4.896,True,
6158025,Sjöängsrundan,,lwn,3.118,True,
6166145,Kvarnbergsleden,,lwn,3.222,False,
6169252,Rundslinga Råmossen,,lwn,2.793,True,
6171838,Sjöslingan,,lwn,1.342,False,
6173388,Järnleden,,lwn,28.82,True,
6181874,Flyktningeruta,,rwn,65.528,False,
6196368,Tunaåleden,,lwn,6.842,False,
6199054,STF-slingan,,lwn,1.452,True,
6202319,Tjustleden etapp 8 a,,nwn,6.517,True,
6202365,Holmsjöleden,,lwn,8.787,True,
6204339,"Motionsspår 2,5 km",,lwn,1.117,True,
6204348,Motionsspår 5 km,,lwn,2.383,True,
6214463,Röda slingan,,lwn,2.384,True,
6214481,Tillgänglig stig,,lwn,1.306,False,
6214482,Gula slingan,,lwn,4.285,False,
6214483,Blå slingan,,lwn,7.494,False,
6235867,Spåret runt Kvarntorpshögen - 2.6 km,,lwn,2.627,True,
6255764,Storbäcksleden,,lwn,4.62,True,
6259255,,SUL10,rwn,13.43,False,
6261323,,SUL18,rwn,11.312,False,
6261324,,SUL19,rwn,9.582,True,
6261388,Nordkalottruta Etapp 41: Sårjåsjaurestugan - Sorjushytta,SUL22,rwn,12.098,True,Q134270754
6261389,Nordkalottruta Etapp 40: Staddajåkkåstugorna - Sårjåsjaurestugan,SUL23,rwn,5.578,True,Q134270753
6261460,,SUL26,rwn,1.621,True,
6261461,,SUL27,rwn,0.12,True,
6261462,Nordkalottruta Etapp 39: Stáloluokta - Staddajåkkåstugorna,SUL28,rwn,11.883,True,Q134270752
6261463,Nordkalottruta Etapp 38: Arasluokta - Stáloluokta,SUL29,rwn,10.174,True,Q134270750
6261464,Nordkalottruta Etapp 37: Låddejåkkå - Arasluokta,SUL30,rwn,13.057,True,Q134270749
6261465,Nordkalottruta Etapp 36: Kutjaurestugan - Låddejåkkå,SUL31,rwn,17.146,True,Q134270746
6261466,Nordkalottruta Etapp 35: Vájsáluokta - Kutjaurestugan,SUL32,rwn,16.997,True,Q134270745
6261467,,SUL33,rwn,8.804,True,
6261468,,SUL34,rwn,12.156,False,
6261469,,SUL35,rwn,16.006,False,
6261470,,SUL36,rwn,10.114,False,
6261538,,SUL39,rwn,0.0,False,
6267881,,SAL43,rwn,11.516,True,
6268341,Graddis fjellstue - Guijaurestugan,SAL58,rwn,31.125,True,
6268461,,RAN11,rwn,23.007,True,
6268462,,RAN13,rwn,40.493,False,
6268464,,RAN23,rwn,25.883,False,
6275140,Fäladsrundan,,lwn,3.223,False,
6275141,Risenrundan,,lwn,6.015,False,
6285617,,NAR7,rwn,35.643,False,
6285681,NAR11,NAR11,rwn,5.111,True,
6287084,Nordkalottruta Etapp 28: Hukejaure - Gautelishytta,NAR16,rwn,18.211,True,Q134270736
6287085,Nordkalottruta Etapp 30: Skoaddejávrehytta - Sitashytta,,rwn,19.476,True,Q134270739
6287091,Nordkalottruta Etapp 31: Sitashytta - Paurohytta,NAR18,rwn,21.152,True,Q134270741
6287109,Nordkalottruta Etapp 32: Paurohytta - Røysvatn,NAR20,rwn,27.087,True,Q134270742
6287215,,NAR21,rwn,41.035,False,
6287245,,NAR22,rwn,37.015,False,
6287503,Nordkalottruta Etapp 34: Njallajávrre - Vaisaluokta,NAR26,rwn,30.06,True,Q134270744
6287505,Gränsleden,NAR28,rwn,80.866,False,Q1334456
6289340,,NAR42,rwn,5.756,True,
6289343,,NAR43,rwn,21.735,False,
6289348,,NAR44,rwn,19.582,False,
6289351,Nordkalottruta Etapp 27: Sälka - Hukejaure,NAR45,rwn,21.536,True,Q134270734
6289354,,NAR46,rwn,13.187,False,
6289357,,NAR47,rwn,12.902,True,
6289359,,NAR48,rwn,15.098,True,
6289361,,NAR49,rwn,20.366,True,
6289365,Kungsleden Etapp 1: Abisko - Abiskojaure,NAR50,nwn,13.956,True,Q134269918
6289370,NAR51,NAR51,rwn,22.986,True,
6289463,,NAR52,rwn,7.804,True,
6289464,,NAR53,rwn,28.861,False,
6289466,,NAR54,rwn,28.828,False,
6289566,,NAR60,rwn,13.846,False,
6289568,,TRO23,rwn,2.719,True,
6296800,,TRO29,rwn,20.221,False,
6296801,,TRO30,rwn,35.772,False,
6299533,High Coast Trail - Excursions,,rwn,17.417,False,Q134838076
6301105,,TRO7,rwn,18.775,True,
6301107,Nordkalottruta Etapp 14: Pältsestugan - Rostahytta,TRO9,rwn,18.28,True,Q134270719
6301216,,TRO2,rwn,12.784,False,
6301217,,TRO3,rwn,13.907,False,
6301220,,TRO6,rwn,7.253,False,
6305505,Ängenleden,,lwn,17.562,False,
6313276,,TRO59,rwn,2.917,True,
6313277,,TRO60,rwn,11.2,False,
6317602,Kyrkstigen,,lwn,16.208,False,
6323456,Lövö Runt,,lwn,3.431,True,
6333469,"Skåneleden 2, Etapp 15: Häckeberga-Sturup",15,nwn,10.621,True,
6335589,"Skåneleden 2, Etapp 14: Väderkullen-Häckeberga",14,nwn,7.245,True,
6345305,"Skåneleden 4, Etapp 1: Ystad – Nybrostrand",1,nwn,7.93,True,
6345306,"Skåneleden 4, Etapp 2: Nybrostrand – Löderups strandbad",2,nwn,17.096,True,
6346115,"Skåneleden 4, Etapp 3: Löderups strandbad – Borrby strandbad",3,nwn,11.185,True,
6361973,Historic houses long,231b,lwn,3.704,False,
6361974,Historic houses,231,lwn,1.647,False,
6364675,"Skåneleden 4, Etapp 4: Borrby strandbad - Simrishamn",4,nwn,20.004,True,
6364676,"Skåneleden 4, Etapp 5: Simrishamn – Kivik",5,nwn,20.573,True,
6367031,Röda stigen,,lwn,3.89,True,
6368152,"Skåneleden 4, Etapp 12: Snogeholm – Ystad",12,nwn,24.723,True,
6385695,Linnéstig Ultunavandringen,,lwn,6.184,False,
6386922,"Skåneleden 4, Etapp 10: Lövestads åsar - Vitabäck",10,nwn,12.818,True,
6386923,"Skåneleden 4, Etapp 11: Vitabäck – Snogeholm",11,nwn,9.805,True,
6386924,"Skåneleden 4, Etapp 9: Heinge – Lövestads åsar",9,nwn,5.898,True,
6388426,Vallbo - Anaris,,lwn,18.467,True,
6394969,"Skåneleden 5, Etapp 10: Järavallen - Löddeköpinge",10,nwn,20.643,True,
6397674,"Skåneleden 1, Etapp 10: Vittsjö-Hårsjö",10,nwn,8.163,True,
6411326,Gul tvärstig,,lwn,4.163,False,
6418554,,,lwn,3.492,True,
6418555,,,lwn,10.054,True,
6419179,Linnérundan,Vattenriket,lwn,6.004,False,
6419180,Tivolirundan,,lwn,1.764,True,
6420988,Stolpaleden,Stolpaleden,lwn,2.597,False,
6425786,Pilgrimsleden Husaby-Skara,Pilgrimsleden,rwn,25.681,False,
6436111,Olsjö kyrkstig,,rwn,9.039,True,Q10609371
6437262,Falletleden,,lwn,9.192,True,
6437263,Frykenleden,,lwn,10.075,True,
6447766,Gruvleden,,lwn,7.786,False,
6449343,Åsen Motionsspår,,lwn,2.854,False,
6454544,Frödingsleden,,lwn,5.082,True,
6455485,Älvsjöspåret,Älvsjöspåret,lwn,3.819,False,
6464057,Jaktfalksleden,Fallet runt,lwn,5.534,False,
6464058,Njupeskärsslingan,Njupeskärsslingan,lwn,3.821,False,
6473665,Statarspåret,,lwn,1.55,True,
6488572,Djäknerundan,,lwn,10.616,False,
6489458,Granviksleden,Granviksleden,lwn,5.252,False,
6497109,Stala kyrka – Långelanda kyrka,,rwn,12.026,False,
6497110,Pilgrimsleden Orust,,rwn,57.776,False,
6497194,Tegneby kyrka – Stala kyrka,,rwn,6.659,True,
6519586,"Skåneleden 2, Etapp 10: Hörby Ringsjöstrand-Rövarekulan",10,nwn,11.789,True,
6524953,Tallboda elljusspår,,lwn,2.167,True,
6526338,Dackeleden,,lwn,32.802,False,
6543121,Dalkarlsvägen etapp 3b,,nwn,30.883,True,
6545590,Promenaden,Promenaden,lwn,1.995,False,
6550755,"Domherren 3,5 km",,lwn,3.438,False,
6551051,Elljusspår Gömmaren,Elljusspår Gömmaren,lwn,2.655,False,
6552904,Kalmarsundsleden,,rwn,123.426,False,
6561623,Hökensås 19 km svart/vit,,lcn,18.78,True,
6563968,Hälsoslingan,,lwn,7.757,True,
6566782,Elljusspår Teleborg,white_red,lwn,1.979,True,
6566799,"Fylleryd, slinga VAIS",,lwn,1.55,False,
6566829,"Fylleryd, norra slingan",,lwn,2.143,False,
6566830,"Fylleryd, södra slingan",white_red,lwn,2.038,False,
6566831,"Fylleryd, vitgul",white_yellow,lwn,2.779,False,
6566862,Trestugespåret,black_white,lwn,11.483,False,
6566937,Kvällebergs motionsspår,white_blue,lwn,2.032,True,
6566945,Araby elljusspår,white_red,lwn,2.338,True,
6567461,"Sörmlandsleden, etapp 50",50,nwn,5.72,True,Q115097084
6567468,"Sörmlandsleden, etapp 51",51,nwn,3.473,True,
6567861,"Sörmlandsleden, etapp 55",55,nwn,16.113,True,Q115097091
6568069,"Sörmlandsleden, etapp 54",54,nwn,8.043,True,Q115097090
6571859,Skogsfemman Flemingsbergsskogen,,lwn,5.673,False,
6571869,"Sörmlandsleden, etapp 53",53,nwn,10.03,False,
6574640,Elljusspår Visättra,Elljusspår,lwn,2.537,False,
6574688,Skogsmilen Flemingsbergsskogen,,lwn,9.737,False,
6575005,"Sörmlandsleden, etapp 43",43,nwn,5.958,True,
6575013,"Sörmlandsleden, etapp 42",42,nwn,6.648,True,
6575118,"Sörmlandsleden, etapp 45",45,nwn,8.244,True,Q115097076
6575251,"Sörmlandsleden, etapp 46:1",46:1,nwn,5.243,True,Q115096987
6598131,Järnfyran,,lwn,3.173,False,
6598134,Gruvvandringen,,lwn,4.195,False,
6602939,1km,1km,lwn,0.982,True,
6604448,Gul,Gul,lwn,5.361,False,
6604473,Elljusspår Röd,Elljusspår Röd,lwn,2.283,True,
6606793,Vit / grön Harbro,,lwn,6.549,False,
6607330,Kullerberget,,lwn,1.815,True,
6609261,Långhundra löparspår,,lwn,1.21,True,
6609673,Vagnhärad runt,,lwn,5.841,True,
6615159,Skolleden anslutning,Skolleden ansl,lwn,2.726,False,
6620044,"Sörmlandsleden, etapp 13:1",13:1,nwn,13.248,False,
6621676,"Vagnhärad runt, genväg",,lwn,0.637,True,
6621677,"Vagnhärad runt, genväg",,lwn,1.769,True,
6621678,"Vagnhärad runt, genväg",,lwn,0.547,True,
6628831,Nyckelviken 5:an,,lwn,4.744,False,
6633168,Hellas Barnspåret,,lwn,1.322,True,
6633169,Hellas Gul 5,,lwn,4.54,True,
6634231,Vagnhärad runt,,lwn,8.794,False,
6639787,Naturrunda Brantestad,,lwn,8.771,False,
6659308,Fagersjöskogens elljusspår,Elljusspår,lwn,3.034,True,
6662739,"Ekoparksleden 1,2 km",,lwn,1.195,True,
6693676,Rådslaleden,,lwn,4.548,False,
6693990,Linnéstig - Gamla uppsalavandringen,,lwn,11.394,False,
6741262,Vättlestugan Blå,,lwn,2.619,True,
6741270,Vättlestugan Röd,,lwn,6.227,True,
6741274,Vättlestugan Grön,,lwn,11.06,False,
6757808,Årekärr Norra Grön,,lwn,1.567,True,
6757854,Årekärr Norra Gul,,lwn,5.555,True,
6759244,Årekärr Södra Blå,,lwn,2.611,True,
6759259,Årekärr Södra Grön,,lwn,5.81,True,
6759268,Årekärr Norra Blå,,lwn,2.497,False,
6759283,Årekärr Norra Röd,,lwn,4.687,False,
6795551,Urtid-Istid-Nutid,,lwn,4.782,True,
6796203,Pilgrimsleden i Dalsland,,rwn,110.413,False,Q10631697
6800641,Fornstigen,,lwn,3.621,True,
6800644,Vildmarkstigen,,lwn,8.251,False,Q115007325
6800706,Långås Grön,,lcn,2.876,False,
6800713,Långås Blå,,lcn,3.304,False,
6800715,Långås Röd,,lcn,5.644,False,
6801370,Risvedenspåret,,lwn,18.672,False,
6834307,Kolbottenrundan,,,2.986,True,
6841826,Skogsmilen,Skogsmilen,lwn,10.043,False,
6879014,Hälsans Stig,,lwn,6.529,False,
6886330,Tollare spår,,lwn,2.213,True,
6894495,Grimstaspåret,,lwn,0.827,True,
6894496,Sandaspåret,,lwn,2.032,True,
6902585,Motionsspår Garpeberget,,lwn,2.646,True,
6902641,motionsspår 1.5km,,lwn,1.688,False,
6902642,elljusspår 2.5 km,,lwn,2.382,True,
6905402,Långsjön runt,,lwn,1.444,True,
6905532,"Hellas 1,2",,lwn,1.152,True,
6905533,Kärrtorpsspåret,,lwn,2.809,False,
6906038,Björkhagsspåret,,lwn,3.503,True,
6926641,Bergstien,,lwn,25.54,False,
6935508,"Postleden, etapp 1",01,rwn,13.597,False,
6935831,"Postleden, etapp 2",02,rwn,14.91,False,
6940665,"Postleden, etapp 3",03,rwn,17.448,True,
6940743,"Postleden, etapp 4",04,rwn,14.351,False,
6963487,Fisksjön runt,,lwn,3.011,False,
6992894,Pilgrimsled i Västra Värmland,,rwn,207.203,False,Q10631698
7006286,Hästskostigen,,lwn,4.722,False,
7012963,Gömmarrundan,Gömmarrundan,lwn,3.385,True,Q98709488
7085339,"Elljusspår 1,9km",,lwm,1.806,True,
7085811,Ankarumsslingan Tjustleden,,rwn,11.895,False,
7085813,Tjustleden Etapp 3,,nwn,16.052,False,
7103230,"Tattbymotionsspår 1,3km",,lwn,1.453,True,
7128733,Hälsingeleden,,nwn,320.884,False,Q113961432
7135308,Guldtur 7: Säterturen,158,lwn,4.95,True,
7135347,Guldtur 18: Kariknallsrundan,,lwn,7.027,True,
7135581,Guldtur 12: Anderssjöarna runt,,lwn,22.948,False,
7143582,Velamsund Elljusspår (2.5 km),,lwn,2.325,True,
7159391,Kungsörsleden,,lwn,22.779,False,
7206396,Tillgänglig stig,,lwn,0.184,True,
7206397,Lilla Klåveröd,,lwn,3.837,False,
7206433,"Skåneleden 2, Etapp 5: Göingeåsen-Lillsjödal",5,nwn,12.127,True,
7207459,,,lwn,7.697,True,
7207460,Bändan,,lwn,3.309,True,
7207461,Kungsslingan,,lwn,0.88,True,
7223183,,,lwn,9.971,False,
7223185,,,lwn,5.389,True,
7223187,,,lwn,2.668,False,
7223256,Milspåret,Grön,lwn,9.851,True,
7223257,Naturstig,,lwn,3.142,True,
7226639,Dammsjöåsleden,,lwn,6.593,False,
7236168,5an,,lwn,5.499,False,
7236169,Elljussparet,,lwn,2.411,True,
7238816,Säbybergen vandringsled,,lwn,5.078,False,
7239062,Skäret vandringsled,,,1.513,True,
7241485,I2-skogens vandringsled,I2V,lwn,2.62,False,
7241504,I2-skogens naturstig,I2N,lwn,2.118,False,
7252907,Rättvik-Prästbodarna,,rwn,43.154,False,
7255819,Ingarö motionsspår,,lwn,2.251,True,
7256259,15 km,,lwn,15.126,True,
7273081,"Gul-Vit 5,7 km",,lcn,5.474,True,
7280701,Soteleden Etapp 8 Malmön runt,8,lwn,10.258,True,
7281598,Vandringsled Ekenäs - Kilesand - Brevik,,lwn,8.595,False,
7284081,Sörön Rundslinga,,lcn,2.156,True,
7306554,Trollkyrkorundan,,lwn,4.794,False,
7306658,Trehörningsrundan,,lwn,9.389,False,
7306718,Oxögabergsrundan,,lwn,6.573,True,
7306775,Bergsstigen,,lwn,3.134,True,
7306777,Torpstigen,,lwn,2.346,True,
7320525,Pilgrimsled Hedemora,,lwn,106.61,False,
7322947,Skifsenleden (Fredriksbergs Hembygdsgård),,lwn,22.326,True,
7329382,Falköping-Varnhem,,rwn,43.432,True,
7331308,Bolumsleden,,lwn,4.485,False,
7331731,Kungslena-Gudhem,Kungslena-Gudhem,rwn,20.389,True,
7331967,Vårkumla-Falköping,Vårkumla-Falköping,rwn,15.911,False,
7334206,Vårkumla-Eriksberg,Vårkumla-Eriksberg,rwn,29.566,True,
7340224,I2/Sanna motionsspår,I2S,lwn,2.951,True,
7348426,Jakobsbergs motionsspår,,lwn,2.445,False,
7349998,RW29 Am Silverleden bei Hällefors,RW29,rwn,16.138,False,
7351335,RW30 In den Kilsbergen,RW30,rwn,15.272,False,
7351349,RW31 Naturreservat Sveafallen,RW31,lwn,5.221,False,
7355009,Åkulla bokskogar - Bergastigen,,lwn,9.14,False,
7355043,Åkulla bokskogar - Lillasjöstigen,,lwn,1.644,True,
7355058,Åkulla bokskogar - Kalvsjöstigen,,lwn,3.496,False,
7355062,Åkulla bokskogar - Bexellstigen,,lwn,5.794,True,
7355072,Åkulla bokskogar - Flähultsstigen,,lwn,3.0,False,
7355088,Åkulla bokskogar - Yasjöstigen,,lwn,4.775,False,
7355102,Åkulla bokskogar - Bockstensstigen,,lwn,3.882,True,
7355117,Åkulla bokskogar - Björkasjöstigen,,lwn,5.424,True,
7356822,"Skåneleden 5, Etapp 9A: Ven runt",9A,nwn,11.775,True,
7358701,Åkulla bokskogar - Älvasjöstigen,,lwn,6.269,False,
7358717,Slottsstigen,,lwn,3.188,True,
7358718,Åkulla bokskogar - Skogsbostigen,,lwn,5.252,True,
7358746,Åkulla bokskogar - Länk 4-5,,lwn,0.952,True,
7358747,Åkulla bokskogar - Länk 4-8,,lwn,2.606,True,
7358748,Åkulla bokskogar - Länk 7-8,,lwn,0.103,True,
7366613,Åkulla bokskogar - Länk 2-3,,lwn,1.292,True,
7366614,Åkulla bokskogar - Länk 1-10,,lwn,3.266,True,
7366615,Åkulla bokskogar - Länk 9-10,,lwn,1.546,True,
7366616,Åkulla bokskogar - Länk 8-9,,lwn,3.429,True,
7371051,Mullsjö Runt,Mullsjö Runt,lwn,20.678,False,
7371134,Knipesjöleden,Knipesjöleden,lwn,8.094,True,
7377489,Gul,Gul,lwn,0.69,True,
7377490,Gul 9 km,Gul,lwn,8.578,False,
7377493,Vråhålans vandringsled,,lwn,2.957,True,
7381779,Gårdsstigen,,lwn,1.978,True,
7381780,Ängsstigen,,lcn,1.684,True,
7381781,Hagmarksstigen,,lcn,1.043,True,
7381782,Vildmarksleden,,rcn,2.742,False,
7382743,Djupdalsleden,,lwn,6.837,True,
7385944,Sävsjönsleden,,lwn,8.191,True,
7392417,Kårböleleden,,rwn,175.199,False,Q116783137
7392725,Hallandsleden Etappen Gyltige - Simlångsdalen,,nwn,8.783,True,
7394789,Sundsbyleden,,lwn,4.834,True,
7396988,Hallandsleden Etappen Simlångsdalen - Mästocka,,nwn,25.814,True,
7396989,Hallandsleden Etappen Mästocka - Västralt,,nwn,19.919,True,
7396990,Hallandsleden Etappen Västralt - Ekegården,,nwn,17.898,True,
7396991,Hallandsleden Etappen Ekegården - Koarp,,nwn,13.131,False,
7397031,Östra granbergsleden,,lwn,4.79,True,
7398310,Hallandsleden Etappen Ryet - Gyltige,,nwn,16.297,True,
7398311,Hallandsleden Etappen Döbla - Ryet,,nwn,14.981,True,
7398312,Hallandsleden Etappen Frodeparken - Döbla,,nwn,7.143,True,
7398313,Hallandsleden Etappen Skattagård - Frodeparken,,nwn,23.833,True,
7398314,Hallandsleden Etappen Ästad - Skattagård,,nwn,22.882,True,
7398315,Hallandsleden Etappen Åkulla - Ästad,,nwn,13.392,True,
7399064,Hiking path blue,,lwn,0.964,True,
7399065,Hiking path red,,lwn,0.498,True,
7399066,Hiking path yellow,,lwn,0.599,True,
7405567,Tyrs motionsspår,,lwn,2.435,True,
7407097,blå,,lcn,0.711,True,
7407099,röd,,lcn,0.217,False,
7407795,Tyr-Rud motionsspår,T-R,lwn,2.311,False,
7407851,Ruds motionsspår,,lwn,2.855,True,
7408440,Tyrterrängens naturstig,TNa,lwn,3.399,False,
7417372,Dovrasjöleden,,lwn,8.307,False,
7419961,,,lwn,2.343,True,
7423268,Gällberget,,lwn,3.136,True,
7423421,Röda spåret,,rwn,3.15,False,
7429600,Norra ön,,lwn,1.178,False,
7446607,Skogsrundan,,lwn,3.932,True,
7448278,Storspåret,,lwn,20.989,True,
7448733,"Sörmlandsleden, etapp 58",58,nwn,11.209,False,Q115097095
7448870,"Sörmlandsleden, etapp 57",57,nwn,11.384,True,
7449018,"Sörmlandsleden, etapp 56",56,nwn,19.493,False,
7449057,"Sörmlandsleden, etapp 52",52,nwn,6.872,True,
7449352,"Sörmlandsleden, etapp 49",49,nwn,10.887,True,
7449355,"Sörmlandsleden, etapp 48",48,nwn,7.826,True,
7449377,"Sörmlandsleden, etapp 47",47,nwn,5.497,True,
7451202,"Skåneleden 2, Etapp 12: Höghult-Krankesjön",12,nwn,10.198,True,
7451203,"Skåneleden 2, Etapp 13: Krankesjön-Väderkullen",13,nwn,13.782,True,
7451232,,6,nwn,20.779,True,
7451233,,7,nwn,7.287,True,
7451234,,8,nwn,10.607,True,
7451235,"Skåneleden 2, Etapp 9: Bjeveröd-Hörby Ringsjöstrand",9,nwn,15.853,True,
7451236,"Skåneleden 2, Etapp 11: Rövarekulan-Höghult",11,nwn,9.012,True,
7457091,Smedgärdsspåret,,lwn,1.446,True,
7457095,Brunnby-Vikspåret,,lwn,1.757,True,
7462435,Gislavedsleden Anslutning Gislaved,,rwn,4.697,True,Q31887060
7462437,Gislavedsleden Mjösundet - Hägnalian,,rwn,16.679,True,Q31887060
7462438,Gislavedsleden Leabo sand - Mjösundet,,rwn,12.217,True,Q31887060
7462439,Gislavedsleden Boberg - Leabo sand,,rwn,14.333,True,Q31887060
7462440,Gislavedsleden Grävlingabackarna - Boberg,,rwn,14.948,True,Q31887060
7462441,Gislavedsleden Kollabo - Grävlingabackarna,,rwn,24.863,True,Q31887060
7462442,Gislavedsleden Anslutning Fegen,,rwn,5.865,False,Q31887060
7466035,Tärnekullerundan,,lwn,1.251,True,
7466036,Junker Jägarerundan,,lwn,2.765,True,
7466125,Stigmansrundan,,lwn,3.925,True,
7466347,Stenkällerundan,,lwn,2.0,True,
7466415,Vitsandsrundan,,lwn,0.841,True,
7466416,Mellannäsrundan,,lwn,1.599,True,
7467292,Solklinten,,lwn,1.073,False,
7467293,Rådjursstigen,,lwn,2.959,True,
7467294,Krossenleden,,lwn,3.99,True,
7468729,"Västra Vätterleden: Etapp 7, Semesterbyn - Fagerhult",7,nwn,15.627,True,
7468730,"Västra Vätterleden: Etapp 8, Fagerhult - Hotel Mullsjö",8,nwn,29.872,True,
7474227,Holavedsleden,,rwn,56.887,True,
7476382,Järvaleden,,lwn,6.17,True,Q31843505
7505052,Blå 4 km,Blå,lwn,3.773,True,
7531760,"Skåneleden 5, Etapp 14: Spillepeng-Bulltofta",14,nwn,6.279,True,
7542136,Flodaleden,,lwn,9.733,True,
7542739,Långevattnet - Backamo lägerplats,,rwn,7.53,True,
7550418,Gagnefs fäbodstigar,,lwn,24.869,False,Q28912686
7557123,Guddehjälm Blå,,lwn,3.724,True,
7557124,Guddehjälm Gul,,lwn,3.719,True,
7563060,Lilla Idgölen Rundan,,lwn,3.299,True,
7563061,Stora Idgölen Rundan,,lwn,1.637,True,
7573510,Fornstig,Fornstig,lwn,4.36,False,
7574487,Röd 2 km,Röd,lwn,2.045,True,
7578056,,,lwn,1.074,True,
7581059,Lövsjöspåret Blå,,lwn,8.662,True,
7581060,Lövsjöspåret Grön,,lwn,8.9,True,
7592370,Färdväg Spetalsberget,7,rwn,15.37,True,
7594596,Färdväg Kungsgården,6,rwn,10.061,True,
7604344,"Sörmlandsleden, etapp 13:2",13:2,nwn,16.13,True,
7604505,,,lwn,2.15,False,
7616765,Pilgrimsleden: Nol - Skepplanda,,rwn,14.185,False,
7616853,Färdväg Hjärtum,8,rwn,16.211,True,
7618989,Hovfjällsleden,,lwn,24.077,True,
7623059,Färdväg Trollskogen,9,rwn,22.03,False,
7625312,Färdväg Kärleksstigen,10,rwn,15.423,False,
7635165,Pilgrimsleden: Jennylund - Nol,,rwn,11.325,True,
7635166,Pilgrimsleden: Rannebergen - Jennylund,,rwn,6.729,True,
7635167,Pilgrimsleden: Nylöse - Rannebergen,,lwn,16.071,False,
7636944,Bruksleden etapp 2,,nwn,9.552,True,
7636945,Bruksleden etapp 1b,,nwn,14.379,True,
7636946,Bruksleden etapp 1a,,nwn,15.492,False,
7637117,Bruksleden etapp 15,,nwn,13.081,True,
7637118,Bruksleden etapp 14,,nwn,10.834,True,
7637119,Bruksleden etapp 5,,nwn,7.392,True,
7637120,Bruksleden etapp 4,,nwn,15.787,False,
7637121,Bruksleden etapp 3,,nwn,10.485,True,
7639603,Tjustleden Etapp 2,,nwn,18.306,False,
7654514,Orsjö Orange,,lwn,5.44,False,
7654533,Orsjö blue,,lwn,2.904,False,
7656825,Guldtur 10: Svansjön & Vättafjället,,lwn,7.936,True,
7662776,Blå spåret,,lwn,1.5,False,
7662844,Gröna spåret,,lwn,3.386,True,
7681609,,,lwn,3.92,False,
7703947,Kronoparkens motionsspår/skidspår,KrP,lwn,2.509,True,
7722451,,,rwn,4.081,True,
7725016,Soteleden,,lwn,158.538,False,Q31888771
7731926,,,lwn,1.605,False,
7740346,Bankerydsleden,,lwn,23.582,False,
7741869,"Skåneleden 5, Etapp 11: Löddeköpinge - Bjärred",11,nwn,7.652,True,
7741915,"Skåneleden 5, Etapp 12: Bjärred - Lomma",12,nwn,6.144,True,
7742023,"Skåneleden 5, Etapp 13: Lomma - Spillepeng",13,nwn,5.426,True,
